product_name,user_rating,product_review
Suave Professionals Almond & Shea Butter Moisturizing Shampoo - 12.6 fl oz,5 / 5,This was a really hydrating shampoo. I get better hydration with a coconut oil base shampoo but that could just be my hair type preference.
Suave Professionals Almond & Shea Butter Moisturizing Shampoo - 12.6 fl oz,5 / 5,Love This Shampoo! Love This Smell & The Way It Leaves My Hair Feeling Bouncy! I Have Thin Straight Hair So I Love That It Make My Hair Voluminous
Suave Professionals Almond & Shea Butter Moisturizing Shampoo - 12.6 fl oz,3 / 5,"Love the scent and it mostly does what it says - for a drugstore product I can’t complain, at all. Ideally it would be more moisturizing though"
Suave Professionals Almond & Shea Butter Moisturizing Shampoo - 12.6 fl oz,3 / 5,Probably my favorite Suave shampoo. Smells amazing and lathers nicely on the scalp. Highly recommend for anyone with a dry hair texture
Suave Professionals Almond & Shea Butter Moisturizing Shampoo - 12.6 fl oz,5 / 5,Wow this isn’t great shampoo it does the trick and for the price really can’t beat it! Great in a pinch but definitely not salon wuality
Suave Professionals Almond & Shea Butter Moisturizing Shampoo - 12.6 fl oz,4 / 5,this shampo is decent. i just don’t love the smell. leaves my hair clean and shiny. it lathers good and also just makes me feel clean. the reason for it not being higher just is the fact i don’t care for this scent
Suave Professionals Almond & Shea Butter Moisturizing Shampoo - 12.6 fl oz,1 / 5,I am not a fan of Suave. It does not work well for people with oily hair. After using this shampoo my hair never felt clean
Suave Professionals Almond & Shea Butter Moisturizing Shampoo - 12.6 fl oz,2 / 5,First of all suave is very affordable. But the shampooer didn’t Suds up and I feel like I didn’t clean my hair. I love my hair feeling dry and dirty. It didn’t smell good. But I would definitely not get this again.
Suave Professionals Almond & Shea Butter Moisturizing Shampoo - 12.6 fl oz,5 / 5,"This shampoo not only smells great, it cleanses your hair without drying and leaves it smelling great! You can’t go wrong with moisture within your washing. Amazing product for such an affordable price."
Suave Professionals Almond & Shea Butter Moisturizing Shampoo - 12.6 fl oz,5 / 5,"Great prices for a great product always leaves my hair soft and moisturized, i will continue to buy and would recommend"
Suave Professionals Almond & Shea Butter Moisturizing Shampoo - 12.6 fl oz,4 / 5,For the price it’s so great!!!!! My kids use this and I’ll use it too here and there. It’s our go to cheaply products. Great quality for price.
Suave Professionals Almond & Shea Butter Moisturizing Shampoo - 12.6 fl oz,3 / 5,"If you’re looking for a cheaper shampoo that does the job, then this is a good choice. I use it when I go on vacations because I like it and it’s cheap and I don’t like to bring my expensive shampoo, just in case it leaks or whatever."
Suave Professionals Almond & Shea Butter Moisturizing Shampoo - 12.6 fl oz,5 / 5,"I love suave shampoo,conditioner and body wash . 😍 great value and quality for low price. Great scents love the Shea butter. Very moisturizing. Heart ❤"
Suave Professionals Almond & Shea Butter Moisturizing Shampoo - 12.6 fl oz,5 / 5,Suave professionals is a step up from the others but it’s also budget friendly. I really appreciate that I can get a great smelling product for a fraction of the cost of others.
Suave Professionals Almond & Shea Butter Moisturizing Shampoo - 12.6 fl oz,1 / 5,"Made my hair drier than the Sahara desert. As a white person I have very thick, coarse, long curly hair and this made my hair even more dry. Within 2 weeks I experienced some hair loss due to this shampoo which never has happened to me before and scared me mind you I ruled out any outside factors such as big stressors and medical conditions so please use caution using this."
Suave Professionals Almond & Shea Butter Moisturizing Shampoo - 12.6 fl oz,3 / 5,"I didn't like it that much, it didn't soften my hair. It is easy to get it, it is sold in almost all stores, so I took it as an option for my daily use."
Suave Professionals Almond & Shea Butter Moisturizing Shampoo - 12.6 fl oz,4 / 5,The smell is amazing and I love the consistency and how it feels when applying it. I can’t get enough and consistently apply throughout the day.
Head & Shoulders Paraben Free Dry Scalp Care Shampoo,4 / 5,"The Head & Shoulders Paraben Free Dry Scalp Care Shampoo is a great product! It helped reduce some flakes and dryness over the winter season when my scalp gets super irritated. It doesn't fully work on its own for my scalp, but would likely work for a lot of other people!"
Head & Shoulders Paraben Free Dry Scalp Care Shampoo,5 / 5,This shampoo is specifically designed for dry scalp and helps to moisturize and nourish the scalp while cleansing the hair. It is also a good value for the price. I only have to use it for a few days and any dandruff is gone.
Head & Shoulders Paraben Free Dry Scalp Care Shampoo,5 / 5,"So this is my normal shampoo. For me it leaves my hair feeling clean and doesn't make it greasy after a day or 2 like most. It doesnt dry out my hair like a lot of the other shampoos from head and shoulders. I'm probably the only one but i like the smell of it waaay more than the green apple one haha. NOW i also have a 2 and a half years old. She has a full head of hair and has since she was maybe 4 months old. Her scalp.. ugh. We battled with cradle cap for soooo long no matter what we tried or what the doctor said might help.. nothing worked. At my literal witts end i tried this stuff. Dont know why i waited so long but after 2 weeks it was GONE. Like totally disappeared. Tried to switch to a more ""baby friendly"" shampoo it came right back. I've been using this on her for the last year and not even one tiny dry patch. This is now my ride or die 100 percent."
Head & Shoulders Paraben Free Dry Scalp Care Shampoo,5 / 5,"Head and Shoulders shampoo is always my number 1 choice. I have oily hair and dandruffs and H&S really helps keep my hair clean and dandruff free. Is it switch to any other product, I will start getting dandruff right away. So thank to H&S for saving my hair."
Head & Shoulders Paraben Free Dry Scalp Care Shampoo,5 / 5,I always use this brand. Shampoo helps with my itchy scalp. Effective on my hair and cleans the dandruff effectively. Smells good and leaves hair feeling clean. The scent is nice and it leaves your hair smooth and shiny. Hair always comes out clean afterwards. Wish I had tried it sooner because it has been really helpful. That horrible Constant nagging is finally gone! This is way more than a dandruff shampoo; it is a delightful invigorating remedy. The hair is left smooth shiny and easy to manage.
Head & Shoulders Paraben Free Dry Scalp Care Shampoo,5 / 5,This shampoo works great and is papaben free. They come in all kinds of scents that smell good. The container is a good size for the price. I would buy it again!
Head & Shoulders Paraben Free Dry Scalp Care Shampoo,3 / 5,It’s a good creamy Scalp care and it feels amazing it’s just not go to product of mine and there’s definitely way way way better products out there￼￼
Head & Shoulders Paraben Free Dry Scalp Care Shampoo,5 / 5,Head a& Shoulders Paraben free dry scalp care Shampoo is one of my most used shampoo. I do have a dry scalp and it’s really works great for me. I would recommend to use ones.
Head & Shoulders Paraben Free Dry Scalp Care Shampoo,5 / 5,Love this shampoo! It has helped rehydrate my hair/scalp so I no longer have to worry about dandruff. It’s very affordable and I like that I can often buy it in a 2 pack that includes shampoo and conditioner for a better price
